value,type,n,R
1.2932012003920266,CMC,1.0,2.0
0.0,CMC,1.0,2.0
4.213892295103531,CMC,1.0,2.0
20.062378550647935,CMC,1.0,2.0
16.160566122364447,CMC,1.0,2.0
12.659510886521764,CMC,1.0,2.0
9.708013988901383,CMC,1.0,2.0
0.0,CMC,1.0,2.0
14.00333257167579,CMC,1.0,2.0
37.417882265177205,CMC,1.0,2.0
2.4345932066715146,CMC,1.0,2.0
32.87090459439166,CMC,1.0,2.0
32.018355325736806,CMC,1.0,2.0
20.740922360207463,CMC,1.0,2.0
1.7905596417092606,CMC,1.0,2.0
13.915736919878107,CMC,1.0,2.0
1.3546305830276402,CMC,1.0,2.0
38.21237665791886,CMC,1.0,2.0
0.0,CMC,1.0,2.0
0.0,CMC,1.0,2.0
5.525839989897042,CMC,1.0,2.0
17.488817991747485,CMC,1.0,2.0
11.184371615961393,CMC,1.0,2.0
25.654128352899583,CMC,1.0,2.0
0.0,CMC,1.0,2.0
19.722335234082987,CMC,1.0,2.0
26.884796726424902,CMC,1.0,2.0
0.0,CMC,1.0,2.0
54.22004912372312,CMC,1.0,2.0
55.537986984903945,CMC,1.0,2.0
